tradeId,userId,traderName,sessionId,asset,assetClass,direction,entryPrice,exitPrice,quantity,entryAt,exitAt,status,outcome,pnl,planAdherence,emotionalState,entryRationale,revengeFlag,groundTruthPathologies
caede3e3-25ae-4241-8025-cafa8c4adfb8,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,BTC/USD,crypto,long,61557.31,59678.14,0.9272,2025-02-03T10:40:00.000Z,2025-02-03T15:13:00.000Z,closed,loss,-4112.75,1,fearful,"Kept hoping it would come back",false,"loss_running"
ec7bfb95-47b2-4b09-819e-2d1b38c20af4,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,NVDA,equity,short,490.99,477.43,26,2025-02-03T11:19:00.000Z,2025-02-03T12:35:00.000Z,closed,win,379.68,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
8ad99d8b-6cfa-4c3a-9c6e-5e8551ea3a2f,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,ETH/USD,crypto,short,3247.07,3334.09,2.46,2025-02-03T11:54:00.000Z,2025-02-03T17:02:00.000Z,closed,loss,-99.17,1,fearful,"Kept hoping it would come back",false,"loss_running"
6f915eb1-83b0-4529-8215-1e40501b6b41,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,BTC/USD,crypto,long,62133.1,64651.35,0.5694,2025-02-03T12:28:00.000Z,2025-02-03T13:07:00.000Z,closed,win,5532.85,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
af83dc1a-3b1b-46ea-beca-671901ab6c05,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,NVDA,equity,long,468.06,462.01,26,2025-02-10T09:30:00.000Z,2025-02-10T13:30:00.000Z,closed,loss,-139.15,1,fearful,"Kept hoping it would come back",false,"loss_running"
072d4a8c-58e7-41c6-b16a-f95962350c14,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,NVDA,equity,long,491.94,501.82,20,2025-02-10T10:08:00.000Z,2025-02-10T11:10:00.000Z,closed,win,49.4,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
e9b7dace-3c22-4028-bf0b-fc9dacdcb341,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,SOL/USD,crypto,short,143.36,146.91,0.301,2025-02-10T10:32:00.000Z,2025-02-10T13:34:00.000Z,closed,loss,-5.14,1,fearful,"Kept hoping it would come back",false,"loss_running"
bc990374-9ad1-4006-ade4-ec6d9cf48f8f,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,NVDA,equity,long,488.34,497.35,16,2025-02-10T11:32:00.000Z,2025-02-10T12:49:00.000Z,closed,win,270.3,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
4448640e-4b16-4e44-9ab2-de5e57eb3319,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,SOL/USD,crypto,short,140.65,148.89,0.9228,2025-02-10T12:31:00.000Z,2025-02-10T18:02:00.000Z,closed,loss,-17.27,1,fearful,"Kept hoping it would come back",false,"loss_running"
83edb76c-3135-4c74-aa12-d4da33c9d89d,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",483d8cdc-9845-4a2b-900d-fa71959a78e2,GBP/USD,forex,long,1.24095,1.24676,5713,2025-02-10T13:18:00.000Z,2025-02-10T14:32:00.000Z,closed,win,21.56,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
4e0deaed-13b9-432f-9a8b-9546ecc77c2a,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,TSLA,equity,long,238.25,243.4,40,2025-01-14T09:00:00.000Z,2025-01-14T10:00:00.000Z,closed,win,180.25,5,calm,"Clean A+ setup",false,"session_tilt"
96a623c1-054b-4dbd-b15d-37ae6559d533,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,USD/JPY,forex,short,154.25452,153.41403,8691,2025-01-14T09:45:00.000Z,2025-01-14T12:03:00.000Z,closed,win,1997,4,calm,"Trend continuation, textbook entry",false,"session_tilt"
ee6cee79-3a3f-4b8c-b2ef-5d6768186a84,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,SOL/USD,crypto,short,140.96,143.34,2.0849,2025-01-14T10:15:00.000Z,2025-01-14T10:50:00.000Z,closed,loss,-5.38,3,anxious,"",false,"session_tilt"
37bac6e5-4355-401b-82ab-75d0a7112fe4,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,TSLA,equity,long,248.95,242.74,29,2025-01-14T10:30:00.000Z,2025-01-14T13:49:00.000Z,closed,loss,-74.52,2,fearful,"Trying to get green on the day",false,"session_tilt"
64e125c5-a1c1-4f81-ab65-8a5def23a141,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,BTC/USD,crypto,long,60723.84,57112.7,1.8227,2025-01-14T10:55:00.000Z,2025-01-14T12:54:00.000Z,closed,loss,-5863.77,2,fearful,"Trying to get green on the day",false,"session_tilt"
0497e5fc-11cf-47b7-8273-9e273dbd2b8a,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,GBP/USD,forex,short,1.25701,1.26277,1439,2025-01-14T11:19:00.000Z,2025-01-14T12:55:00.000Z,closed,loss,-16.43,1,fearful,"Trying to get green on the day",false,"session_tilt"
6d45e2bc-d19c-43ed-8e10-9de1f0d524a6,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,EUR/USD,forex,long,1.11719,1.11507,2259,2025-01-14T11:37:00.000Z,2025-01-14T13:47:00.000Z,closed,loss,-14.61,1,greedy,"Trying to get green on the day",false,"session_tilt"
47f79b32-bb85-4c6d-bb13-17f85cf43bbc,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",dec67127-f4c1-4f6f-9fc2-dbe046718f58,NVDA,equity,short,470.44,482.46,22,2025-01-14T11:51:00.000Z,2025-01-14T12:00:00.000Z,closed,loss,-372.62,2,greedy,"Trying to get green on the day",false,"session_tilt"
0b89e988-6a06-44c5-b6cd-5b8b48d43d6c,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,AAPL,equity,short,180.79,178.69,43,2025-01-21T09:00:00.000Z,2025-01-21T09:25:00.000Z,closed,win,52.5,5,calm,"Clean A+ setup",false,"session_tilt"
3b2ff701-0883-4ef8-ad8a-8f1e420e7155,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,ETH/USD,crypto,short,3211.46,3096.27,0.5173,2025-01-21T09:45:00.000Z,2025-01-21T12:33:00.000Z,closed,win,221.8,4,calm,"Trend continuation, textbook entry",false,"session_tilt"
79342822-96af-4a41-aeca-69f60cb554ef,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,NVDA,equity,short,467.49,481.07,50,2025-01-21T10:15:00.000Z,2025-01-21T14:04:00.000Z,closed,loss,-230.86,3,anxious,"",false,"session_tilt"
7470666f-7d0d-46e6-9b4c-9629d6a042cf,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,NVDA,equity,long,478.76,472.06,26,2025-01-21T10:30:00.000Z,2025-01-21T12:24:00.000Z,closed,loss,-87.1,1,anxious,"Trying to get green on the day",false,"session_tilt"
31cd5e8f-573c-4d04-b8e0-0c18067469e3,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,AAPL,equity,short,179,182.39,48,2025-01-21T10:54:00.000Z,2025-01-21T13:35:00.000Z,closed,loss,-88.14,1,anxious,"Trying to get green on the day",false,"session_tilt"
8764980e-c385-4b6a-a5d0-b4690054d0e3,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,AMZN,equity,short,180.84,183.59,36,2025-01-21T11:10:00.000Z,2025-01-21T12:10:00.000Z,closed,loss,-137.5,2,anxious,"Trying to get green on the day",false,"session_tilt"
1d33f22b-ba1e-4500-be22-d0ec3334602e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,NVDA,equity,short,484.23,493.67,30,2025-01-21T11:29:00.000Z,2025-01-21T14:21:00.000Z,closed,loss,-188.8,1,fearful,"Trying to get green on the day",false,"session_tilt"
861ea605-7407-40a0-a23c-be0f6e2735e6,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",cf9e770c-913f-4c1d-8bed-d6b95c7ba50a,BTC/USD,crypto,short,63674.54,67008.58,2.4633,2025-01-21T11:46:00.000Z,2025-01-21T14:49:00.000Z,closed,loss,-2981.3,2,fearful,"Trying to get green on the day",false,"session_tilt"
e4e0a0df-4821-41b2-ae9a-59fac6097fe1,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,BTC/USD,crypto,long,63703.01,64780.37,0.2718,2025-01-28T09:00:00.000Z,2025-01-28T11:58:00.000Z,closed,win,1314.59,5,calm,"Clean A+ setup",false,"session_tilt"
c7b5e6c1-1fd0-4296-bd4a-dd3ff33e987d,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,EUR/USD,forex,long,1.11392,1.11879,4681,2025-01-28T09:45:00.000Z,2025-01-28T10:57:00.000Z,closed,win,14.34,4,calm,"Trend continuation, textbook entry",false,"session_tilt"
be41b33f-d54a-4540-9530-5dba4d208d88,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,EUR/USD,forex,short,1.06571,1.07609,9252,2025-01-28T10:15:00.000Z,2025-01-28T12:21:00.000Z,closed,loss,-15.57,3,anxious,"",false,"session_tilt"
5cec02a2-7d8e-4284-8ef4-ffaa9c553d4e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,TSLA,equity,long,241.09,237.87,32,2025-01-28T10:30:00.000Z,2025-01-28T11:35:00.000Z,closed,loss,-93.38,2,fearful,"Trying to get green on the day",false,"session_tilt"
a2aa1270-5f0a-4d26-886c-a77447068f7b,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,USD/JPY,forex,long,156.85144,155.75627,4549,2025-01-28T10:46:00.000Z,2025-01-28T11:47:00.000Z,closed,loss,-1099.55,2,anxious,"Trying to get green on the day",false,"session_tilt"
6bb50e02-fa9e-4dbe-92a0-4cab31d5e45f,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,ETH/USD,crypto,short,3225.81,3419.47,1.159,2025-01-28T11:04:00.000Z,2025-01-28T14:51:00.000Z,closed,loss,-377.33,1,greedy,"Trying to get green on the day",false,"session_tilt"
4c59f1bb-54fd-4518-8cbf-eaa0d3e70dad,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,AAPL,equity,long,173.11,169.62,41,2025-01-28T11:27:00.000Z,2025-01-28T15:27:00.000Z,closed,loss,-73.29,2,fearful,"Trying to get green on the day",false,"session_tilt"
3b27c56f-4ab8-4821-a02c-5fd504b5318e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",49c2a73f-38c3-4852-b614-eaa2c6ef518c,AMZN,equity,short,182.25,185.06,23,2025-01-28T11:44:00.000Z,2025-01-28T14:02:00.000Z,closed,loss,-84.3,2,fearful,"Trying to get green on the day",false,"session_tilt"
e84937c0-4f22-4ee9-965b-f01e101baf11,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,TSLA,equity,long,243.91,247.63,28,2025-02-04T09:00:00.000Z,2025-02-04T09:44:00.000Z,closed,win,100.44,5,calm,"Clean A+ setup",false,"session_tilt"
949dbf10-d2f0-4592-b834-6fe02b582429,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,USD/JPY,forex,long,155.12457,156.27053,4176,2025-02-04T09:45:00.000Z,2025-02-04T13:12:00.000Z,closed,win,4174.73,4,calm,"Trend continuation, textbook entry",false,"session_tilt"
8f45fac1-57c5-4d11-a6b2-49430eeb377e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,TSLA,equity,short,247.12,253.06,24,2025-02-04T10:15:00.000Z,2025-02-04T12:48:00.000Z,closed,loss,-136.62,3,anxious,"",false,"session_tilt"
ba2b7f19-6e97-4f06-bd37-9822b7669792,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,GBP/USD,forex,long,1.30199,1.29784,3777,2025-02-04T10:30:00.000Z,2025-02-04T13:12:00.000Z,closed,loss,-16.56,2,anxious,"Trying to get green on the day",false,"session_tilt"
bc0b06c8-6318-43e5-8b77-744a8e85c898,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,BTC/USD,crypto,short,62050.62,63436.33,0.1948,2025-02-04T10:55:00.000Z,2025-02-04T14:35:00.000Z,closed,loss,-3378.64,2,anxious,"Trying to get green on the day",false,"session_tilt"
194b2a2b-bec4-4cef-979e-ebc7a601c2ec,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,TSLA,equity,short,243.2,247.6,24,2025-02-04T11:18:00.000Z,2025-02-04T12:01:00.000Z,closed,loss,-52.8,2,fearful,"Trying to get green on the day",false,"session_tilt"
f0d3a539-dcf4-466d-b4a5-9f7ad2aab36e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,AAPL,equity,long,175.36,172.3,20,2025-02-04T11:37:00.000Z,2025-02-04T14:43:00.000Z,closed,loss,-91.8,1,anxious,"Trying to get green on the day",false,"session_tilt"
9a61d6c3-179e-4d21-b9d6-c2e6326413c2,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",42cf9c77-bcfb-4306-899f-d2b5fb5f763a,EUR/USD,forex,short,1.11137,1.12074,5986,2025-02-04T11:49:00.000Z,2025-02-04T13:12:00.000Z,closed,loss,-28.28,1,anxious,"Trying to get green on the day",false,"session_tilt"
ffbd663f-1e11-44ec-8b98-978333fe911a,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,AAPL,equity,long,182.75,185.39,50,2025-02-11T09:00:00.000Z,2025-02-11T12:48:00.000Z,closed,win,58.08,5,calm,"Clean A+ setup",false,"session_tilt"
699231d0-d8bf-4fc9-9e3c-5d0d8defd3b9,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,SOL/USD,crypto,long,145.93,150.3,1.5477,2025-02-11T09:45:00.000Z,2025-02-11T12:04:00.000Z,closed,win,7.98,4,calm,"Trend continuation, textbook entry",false,"session_tilt"
41b030dd-100a-4c75-98cb-81058af35935,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,USD/JPY,forex,long,153.87458,152.50474,5361,2025-02-11T10:15:00.000Z,2025-02-11T13:29:00.000Z,closed,loss,-11401.18,3,anxious,"",false,"session_tilt"
7852222c-b3f5-4660-bc9f-c3d1f2483c5d,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,ETH/USD,crypto,short,3199.99,3352.74,1.4437,2025-02-11T10:30:00.000Z,2025-02-11T12:09:00.000Z,closed,loss,-225,1,fearful,"Trying to get green on the day",false,"session_tilt"
e63e76dd-15a7-4353-af6e-5f1b460ce8bf,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,AMZN,equity,short,182.27,184.79,5,2025-02-11T10:42:00.000Z,2025-02-11T11:57:00.000Z,closed,loss,-100.8,2,anxious,"Trying to get green on the day",false,"session_tilt"
58f069d1-7bf2-4018-ba34-8540f60bf27f,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,AAPL,equity,short,179.83,182.76,9,2025-02-11T10:52:00.000Z,2025-02-11T12:14:00.000Z,closed,loss,-137.71,1,greedy,"Trying to get green on the day",false,"session_tilt"
853bcdc9-9d8b-41ca-a46c-060820cfccff,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,NVDA,equity,short,477.52,490.07,37,2025-02-11T11:06:00.000Z,2025-02-11T14:31:00.000Z,closed,loss,-426.7,1,greedy,"Trying to get green on the day",false,"session_tilt"
5141a690-c784-497a-af7d-46cf2a9f847e,50dd1053-73b0-43c5-8d0f-d2af88c01451,"Riley Stone",f86490ed-8b70-4090-a595-a09ef25691fe,USD/JPY,forex,long,153.31074,151.83036,2283,2025-02-11T11:26:00.000Z,2025-02-11T13:09:00.000Z,closed,loss,-7922.99,2,greedy,"Trying to get green on the day",false,"session_tilt"
90af6dac-9d64-41cc-837e-84b696148276,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,AMZN,equity,long,185.79,189.44,30,2025-01-15T09:30:00.000Z,2025-01-15T10:27:00.000Z,closed,win,21.9,4,calm,"Morning momentum trade",false,"time_of_day_bias"
293ed7b4-6863-40de-9617-dd4564c8d4fa,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,SOL/USD,crypto,long,146.41,149.52,1.5933,2025-01-15T09:54:00.000Z,2025-01-15T13:02:00.000Z,closed,win,2.96,4,calm,"Morning momentum trade",false,"time_of_day_bias"
0e555389-20f0-4915-8a50-9c433759320b,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,AMZN,equity,long,182.4,184.76,38,2025-01-15T10:22:00.000Z,2025-01-15T10:46:00.000Z,closed,win,37.76,4,calm,"Morning momentum trade",false,"time_of_day_bias"
cccac547-9e1d-4664-943b-9380b77fc60c,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,TSLA,equity,short,247.54,246.07,47,2025-01-15T10:42:00.000Z,2025-01-15T14:01:00.000Z,closed,win,20.58,4,calm,"Morning momentum trade",false,"time_of_day_bias"
1811ba9d-1c66-45e2-bd4c-f61cac067e15,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,ETH/USD,crypto,short,3275.27,3333.66,1.805,2025-01-15T13:12:00.000Z,2025-01-15T16:24:00.000Z,closed,loss,-120,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
bc7f0389-3f50-42a4-a76f-e1ee53a8f163,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,GBP/USD,forex,long,1.2501,1.24186,8063,2025-01-15T13:35:00.000Z,2025-01-15T14:23:00.000Z,closed,loss,-38.37,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
8c3ddb65-b56e-4863-b06c-c2ff48b1e222,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,GBP/USD,forex,long,1.25471,1.24916,8132,2025-01-15T14:10:00.000Z,2025-01-15T15:53:00.000Z,closed,loss,-8.34,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
3c72c71e-7401-4998-b06f-5ff013463a16,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",29322429-a5b4-4e7c-8d8d-c78f1bbbe460,GBP/USD,forex,long,1.29737,1.28974,3312,2025-01-15T14:49:00.000Z,2025-01-15T16:47:00.000Z,closed,loss,-8.91,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
867fb07e-4833-460f-a127-e640eba6f979,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,EUR/USD,forex,short,1.09089,1.08486,6193,2025-01-20T09:30:00.000Z,2025-01-20T13:27:00.000Z,closed,win,38.6,4,calm,"Morning momentum trade",false,"time_of_day_bias"
333a0c9b-755b-4bdf-a0bb-1000fb133fb0,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,AMZN,equity,long,182.9,184.15,15,2025-01-20T09:52:00.000Z,2025-01-20T13:01:00.000Z,closed,win,28.75,4,calm,"Morning momentum trade",false,"time_of_day_bias"
57293de5-18b7-46cd-9bcc-257792890b64,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,AMZN,equity,short,185.58,182.48,17,2025-01-20T10:32:00.000Z,2025-01-20T11:31:00.000Z,closed,win,130.2,4,calm,"Morning momentum trade",false,"time_of_day_bias"
69e6a8e7-2bc5-442b-b4af-2f06cdf87f5d,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,AMZN,equity,long,187.4,192.66,30,2025-01-20T11:10:00.000Z,2025-01-20T12:07:00.000Z,closed,win,142.02,4,calm,"Morning momentum trade",false,"time_of_day_bias"
5ec9462e-4425-4406-b26a-578826cf9a37,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,NVDA,equity,short,468.88,471.41,16,2025-01-20T13:43:00.000Z,2025-01-20T17:02:00.000Z,closed,loss,-45.54,2,greedy,"Afternoon chop, should have stopped",false,"time_of_day_bias"
8da221f1-b65b-46af-ac29-1c8cefee7cea,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,SOL/USD,crypto,short,141.84,149.45,0.1237,2025-01-20T14:04:00.000Z,2025-01-20T16:09:00.000Z,closed,loss,-6.5,2,greedy,"Afternoon chop, should have stopped",false,"time_of_day_bias"
93abbebf-0aba-4c9f-bec2-afec47333aef,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,ETH/USD,crypto,short,3275.28,3344.81,0.327,2025-01-20T14:38:00.000Z,2025-01-20T15:42:00.000Z,closed,loss,-161.6,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
ea9f5dad-a906-4b69-9f07-8ec8c11483ca,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",cbd7f851-85f5-41e5-9de6-599a1d0c6054,AMZN,equity,short,186.91,188.72,15,2025-01-20T15:04:00.000Z,2025-01-20T15:44:00.000Z,closed,loss,-61.54,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
5440be6a-6603-4f5c-88eb-6725914dc657,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,AAPL,equity,short,173.85,168.77,41,2025-01-25T09:30:00.000Z,2025-01-25T09:39:00.000Z,closed,win,208.28,4,calm,"Morning momentum trade",false,"time_of_day_bias"
fa1a0d88-c572-42e2-8323-04228010021c,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,AAPL,equity,long,174.23,177.93,47,2025-01-25T10:04:00.000Z,2025-01-25T10:17:00.000Z,closed,win,29.6,4,calm,"Morning momentum trade",false,"time_of_day_bias"
176efd45-4ecc-4053-902f-c025bf4df3ec,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,BTC/USD,crypto,long,60953.33,62053.82,2.1863,2025-01-25T10:33:00.000Z,2025-01-25T10:53:00.000Z,closed,win,293.94,4,calm,"Morning momentum trade",false,"time_of_day_bias"
2fce8a0b-1a96-43e5-b1dd-48cd1e7f041c,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,GBP/USD,forex,long,1.24233,1.24772,7149,2025-01-25T11:11:00.000Z,2025-01-25T12:40:00.000Z,closed,win,31.74,4,calm,"Morning momentum trade",false,"time_of_day_bias"
45cd4c7b-d54d-4468-89c0-b0ce4fff7206,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,MSFT,equity,long,417.15,405.94,16,2025-01-25T13:42:00.000Z,2025-01-25T13:47:00.000Z,closed,loss,-235.41,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
633aa22f-0ce2-4819-9580-ca4e6d41562d,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,TSLA,equity,long,239.12,232.84,42,2025-01-25T14:15:00.000Z,2025-01-25T15:48:00.000Z,closed,loss,-232.36,2,greedy,"Afternoon chop, should have stopped",false,"time_of_day_bias"
2a1eb229-5550-4f77-bc82-ce3ed75ac3d2,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,EUR/USD,forex,long,1.05269,1.04558,1411,2025-01-25T14:56:00.000Z,2025-01-25T17:53:00.000Z,closed,loss,-65.31,2,greedy,"Afternoon chop, should have stopped",false,"time_of_day_bias"
fbe2f71d-6405-42e3-a2d4-fe09f3ca3515,af2cfc5e-c132-4989-9c12-2913f89271fb,"Drew Patel",62b3c2d4-e31f-4bf1-bbb3-498d99c30b94,MSFT,equity,long,409.04,397.9,5,2025-01-25T15:26:00.000Z,2025-01-25T17:56:00.000Z,closed,loss,-456.74,2,neutral,"Afternoon chop, should have stopped",false,"time_of_day_bias"
